"YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","SUBSTRATE_TYPE","COMMON_NAME","PERCENT_COVER"
2013,7,"2013-07-26","NAPL",8,40,"O","C","Cobble",0
2013,7,"2013-07-26","NAPL",8,40,"O","S","Sand",0
2013,7,"2013-07-26","NAPL",8,40,"O","SH","Shell debris",5
2013,7,"2013-07-26","NAPL",8,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",2,20,"I","B","Bedrock",85
2013,7,"2013-07-29","SCDI",2,20,"I","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",2,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",2,20,"I","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",2,20,"I","C","Cobble",0
2013,7,"2013-07-29","SCDI",2,20,"I","S","Sand",0
2013,7,"2013-07-29","SCDI",2,20,"I","SH","Shell debris",15
2013,7,"2013-07-29","SCDI",2,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",2,20,"O","B","Bedrock",75
2013,7,"2013-07-29","SCDI",2,20,"O","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",2,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",2,20,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",2,20,"O","C","Cobble",10
2013,7,"2013-07-29","SCDI",2,20,"O","S","Sand",0
2013,7,"2013-07-29","SCDI",2,20,"O","SH","Shell debris",15
2013,7,"2013-07-29","SCDI",2,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",2,40,"I","B","Bedrock",90
2013,7,"2013-07-29","SCDI",2,40,"I","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",2,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",2,40,"I","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",2,40,"I","C","Cobble",0
2013,7,"2013-07-29","SCDI",2,40,"I","S","Sand",0
2013,7,"2013-07-29","SCDI",2,40,"I","SH","Shell debris",10
2013,7,"2013-07-29","SCDI",2,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",2,40,"O","B","Bedrock",85
2013,7,"2013-07-29","SCDI",2,40,"O","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",2,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",2,40,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",2,40,"O","C","Cobble",0
2013,7,"2013-07-29","SCDI",2,40,"O","S","Sand",0
2013,7,"2013-07-29","SCDI",2,40,"O","SH","Shell debris",15
2013,7,"2013-07-29","SCDI",2,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",3,20,"I","B","Bedrock",70
2013,7,"2013-07-29","SCDI",3,20,"I","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",3,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",3,20,"I","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",3,20,"I","C","Cobble",0
2013,7,"2013-07-29","SCDI",3,20,"I","S","Sand",0
2013,7,"2013-07-29","SCDI",3,20,"I","SH","Shell debris",30
2013,7,"2013-07-29","SCDI",3,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",3,20,"O","B","Bedrock",75
2013,7,"2013-07-29","SCDI",3,20,"O","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",3,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",3,20,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",3,20,"O","C","Cobble",0
2013,7,"2013-07-29","SCDI",3,20,"O","S","Sand",0
2013,7,"2013-07-29","SCDI",3,20,"O","SH","Shell debris",25
2013,7,"2013-07-29","SCDI",3,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",3,40,"I","B","Bedrock",100
2013,7,"2013-07-29","SCDI",3,40,"I","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",3,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",3,40,"I","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",3,40,"I","C","Cobble",0
2013,7,"2013-07-29","SCDI",3,40,"I","S","Sand",0
2013,7,"2013-07-29","SCDI",3,40,"I","SH","Shell debris",0
2013,7,"2013-07-29","SCDI",3,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCDI",3,40,"O","B","Bedrock",100
2013,7,"2013-07-29","SCDI",3,40,"O","BL","Boulder Large",0
2013,7,"2013-07-29","SCDI",3,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-29","SCDI",3,40,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCDI",3,40,"O","C","Cobble",0
2013,7,"2013-07-29","SCDI",3,40,"O","S","Sand",0
2013,7,"2013-07-29","SCDI",3,40,"O","SH","Shell debris",0
2013,7,"2013-07-29","SCDI",3,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",2,20,"I","B","Bedrock",25
2013,7,"2013-07-29","SCTW",2,20,"I","BL","Boulder Large",45
2013,7,"2013-07-29","SCTW",2,20,"I","BM","Boulder Medium",20
2013,7,"2013-07-29","SCTW",2,20,"I","BS","Boulder Small",0
2013,7,"2013-07-29","SCTW",2,20,"I","C","Cobble",0
2013,7,"2013-07-29","SCTW",2,20,"I","S","Sand",0
2013,7,"2013-07-29","SCTW",2,20,"I","SH","Shell debris",10
2013,7,"2013-07-29","SCTW",2,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",2,20,"O","B","Bedrock",25
2013,7,"2013-07-29","SCTW",2,20,"O","BL","Boulder Large",55
2013,7,"2013-07-29","SCTW",2,20,"O","BM","Boulder Medium",20
2013,7,"2013-07-29","SCTW",2,20,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCTW",2,20,"O","C","Cobble",0
2013,7,"2013-07-29","SCTW",2,20,"O","S","Sand",0
2013,7,"2013-07-29","SCTW",2,20,"O","SH","Shell debris",0
2013,7,"2013-07-29","SCTW",2,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",2,40,"I","B","Bedrock",45
2013,7,"2013-07-29","SCTW",2,40,"I","BL","Boulder Large",15
2013,7,"2013-07-29","SCTW",2,40,"I","BM","Boulder Medium",20
2013,7,"2013-07-29","SCTW",2,40,"I","BS","Boulder Small",5
2013,7,"2013-07-29","SCTW",2,40,"I","C","Cobble",0
2013,7,"2013-07-29","SCTW",2,40,"I","S","Sand",10
2013,7,"2013-07-29","SCTW",2,40,"I","SH","Shell debris",5
2013,7,"2013-07-29","SCTW",2,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",2,40,"O","B","Bedrock",30
2013,7,"2013-07-29","SCTW",2,40,"O","BL","Boulder Large",25
2013,7,"2013-07-29","SCTW",2,40,"O","BM","Boulder Medium",20
2013,7,"2013-07-29","SCTW",2,40,"O","BS","Boulder Small",5
2013,7,"2013-07-29","SCTW",2,40,"O","C","Cobble",0
2013,7,"2013-07-29","SCTW",2,40,"O","S","Sand",5
2013,7,"2013-07-29","SCTW",2,40,"O","SH","Shell debris",15
2013,7,"2013-07-29","SCTW",2,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",3,20,"I","B","Bedrock",0
2013,7,"2013-07-29","SCTW",3,20,"I","BL","Boulder Large",45
2013,7,"2013-07-29","SCTW",3,20,"I","BM","Boulder Medium",35
2013,7,"2013-07-29","SCTW",3,20,"I","BS","Boulder Small",10
2013,7,"2013-07-29","SCTW",3,20,"I","C","Cobble",0
2013,7,"2013-07-29","SCTW",3,20,"I","S","Sand",5
2013,7,"2013-07-29","SCTW",3,20,"I","SH","Shell debris",5
2013,7,"2013-07-29","SCTW",3,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",3,20,"O","B","Bedrock",0
2013,7,"2013-07-29","SCTW",3,20,"O","BL","Boulder Large",55
2013,7,"2013-07-29","SCTW",3,20,"O","BM","Boulder Medium",40
2013,7,"2013-07-29","SCTW",3,20,"O","BS","Boulder Small",0
2013,7,"2013-07-29","SCTW",3,20,"O","C","Cobble",0
2013,7,"2013-07-29","SCTW",3,20,"O","S","Sand",5
2013,7,"2013-07-29","SCTW",3,20,"O","SH","Shell debris",0
2013,7,"2013-07-29","SCTW",3,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",3,40,"I","B","Bedrock",10
2013,7,"2013-07-29","SCTW",3,40,"I","BL","Boulder Large",15
2013,7,"2013-07-29","SCTW",3,40,"I","BM","Boulder Medium",35
2013,7,"2013-07-29","SCTW",3,40,"I","BS","Boulder Small",10
2013,7,"2013-07-29","SCTW",3,40,"I","C","Cobble",10
2013,7,"2013-07-29","SCTW",3,40,"I","S","Sand",5
2013,7,"2013-07-29","SCTW",3,40,"I","SH","Shell debris",15
2013,7,"2013-07-29","SCTW",3,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-29","SCTW",3,40,"O","B","Bedrock",10
2013,7,"2013-07-29","SCTW",3,40,"O","BL","Boulder Large",20
2013,7,"2013-07-29","SCTW",3,40,"O","BM","Boulder Medium",20
2013,7,"2013-07-29","SCTW",3,40,"O","BS","Boulder Small",25
2013,7,"2013-07-29","SCTW",3,40,"O","C","Cobble",0
2013,7,"2013-07-29","SCTW",3,40,"O","S","Sand",5
2013,7,"2013-07-29","SCTW",3,40,"O","SH","Shell debris",20
2013,7,"2013-07-29","SCTW",3,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",1,20,"I","B","Bedrock",0
2013,7,"2013-07-30","AHND",1,20,"I","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",1,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",1,20,"I","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",1,20,"I","C","Cobble",0
2013,7,"2013-07-30","AHND",1,20,"I","S","Sand",100
2013,7,"2013-07-30","AHND",1,20,"I","SH","Shell debris",0
2013,7,"2013-07-30","AHND",1,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",1,20,"O","B","Bedrock",0
2013,7,"2013-07-30","AHND",1,20,"O","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",1,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",1,20,"O","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",1,20,"O","C","Cobble",0
2013,7,"2013-07-30","AHND",1,20,"O","S","Sand",100
2013,7,"2013-07-30","AHND",1,20,"O","SH","Shell debris",0
2013,7,"2013-07-30","AHND",1,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",1,40,"I","B","Bedrock",0
2013,7,"2013-07-30","AHND",1,40,"I","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",1,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",1,40,"I","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",1,40,"I","C","Cobble",0
2013,7,"2013-07-30","AHND",1,40,"I","S","Sand",100
2013,7,"2013-07-30","AHND",1,40,"I","SH","Shell debris",0
2013,7,"2013-07-30","AHND",1,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",1,40,"O","B","Bedrock",0
2013,7,"2013-07-30","AHND",1,40,"O","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",1,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",1,40,"O","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",1,40,"O","C","Cobble",0
2013,7,"2013-07-30","AHND",1,40,"O","S","Sand",100
2013,7,"2013-07-30","AHND",1,40,"O","SH","Shell debris",0
2013,7,"2013-07-30","AHND",1,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",2,20,"I","B","Bedrock",45
2013,7,"2013-07-30","AHND",2,20,"I","BL","Boulder Large",5
2013,7,"2013-07-30","AHND",2,20,"I","BM","Boulder Medium",5
2013,7,"2013-07-30","AHND",2,20,"I","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",2,20,"I","C","Cobble",5
2013,7,"2013-07-30","AHND",2,20,"I","S","Sand",40
2013,7,"2013-07-30","AHND",2,20,"I","SH","Shell debris",0
2013,7,"2013-07-30","AHND",2,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",2,20,"O","B","Bedrock",20
2013,7,"2013-07-30","AHND",2,20,"O","BL","Boulder Large",10
2013,7,"2013-07-30","AHND",2,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",2,20,"O","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",2,20,"O","C","Cobble",0
2013,7,"2013-07-30","AHND",2,20,"O","S","Sand",70
2013,7,"2013-07-30","AHND",2,20,"O","SH","Shell debris",0
2013,7,"2013-07-30","AHND",2,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",2,40,"I","B","Bedrock",30
2013,7,"2013-07-30","AHND",2,40,"I","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",2,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","AHND",2,40,"I","BS","Boulder Small",0
2013,7,"2013-07-30","AHND",2,40,"I","C","Cobble",0
2013,7,"2013-07-30","AHND",2,40,"I","S","Sand",70
2013,7,"2013-07-30","AHND",2,40,"I","SH","Shell debris",0
2013,7,"2013-07-30","AHND",2,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","AHND",2,40,"O","B","Bedrock",45
2013,7,"2013-07-30","AHND",2,40,"O","BL","Boulder Large",0
2013,7,"2013-07-30","AHND",2,40,"O","BM","Boulder Medium",5
2013,7,"2013-07-30","AHND",2,40,"O","BS","Boulder Small",5
2013,7,"2013-07-30","AHND",2,40,"O","C","Cobble",0
2013,7,"2013-07-30","AHND",2,40,"O","S","Sand",40
2013,7,"2013-07-30","AHND",2,40,"O","SH","Shell debris",0
2013,7,"2013-07-30","AHND",2,40,"O","SS","Shallow Sand",5
2013,7,"2013-07-30","BULL",1,20,"I","B","Bedrock",85
2013,7,"2013-07-30","BULL",1,20,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",1,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",1,20,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",1,20,"I","C","Cobble",15
2013,7,"2013-07-30","BULL",1,20,"I","S","Sand",0
2013,7,"2013-07-30","BULL",1,20,"I","SH","Shell debris",0
2013,7,"2013-07-30","BULL",1,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",1,20,"O","B","Bedrock",85
2013,7,"2013-07-30","BULL",1,20,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",1,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",1,20,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",1,20,"O","C","Cobble",15
2013,7,"2013-07-30","BULL",1,20,"O","S","Sand",0
2013,7,"2013-07-30","BULL",1,20,"O","SH","Shell debris",0
2013,7,"2013-07-30","BULL",1,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",1,40,"I","B","Bedrock",70
2013,7,"2013-07-30","BULL",1,40,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",1,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",1,40,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",1,40,"I","C","Cobble",10
2013,7,"2013-07-30","BULL",1,40,"I","S","Sand",5
2013,7,"2013-07-30","BULL",1,40,"I","SH","Shell debris",5
2013,7,"2013-07-30","BULL",1,40,"I","SS","Shallow Sand",10
2013,7,"2013-07-30","BULL",1,40,"O","B","Bedrock",80
2013,7,"2013-07-30","BULL",1,40,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",1,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",1,40,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",1,40,"O","C","Cobble",0
2013,7,"2013-07-30","BULL",1,40,"O","S","Sand",5
2013,7,"2013-07-30","BULL",1,40,"O","SH","Shell debris",5
2013,7,"2013-07-30","BULL",1,40,"O","SS","Shallow Sand",10
2013,7,"2013-07-30","BULL",3,20,"I","B","Bedrock",65
2013,7,"2013-07-30","BULL",3,20,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",3,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",3,20,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",3,20,"I","C","Cobble",30
2013,7,"2013-07-30","BULL",3,20,"I","S","Sand",0
2013,7,"2013-07-30","BULL",3,20,"I","SH","Shell debris",5
2013,7,"2013-07-30","BULL",3,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",3,20,"O","B","Bedrock",75
2013,7,"2013-07-30","BULL",3,20,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",3,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",3,20,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",3,20,"O","C","Cobble",20
2013,7,"2013-07-30","BULL",3,20,"O","S","Sand",0
2013,7,"2013-07-30","BULL",3,20,"O","SH","Shell debris",5
2013,7,"2013-07-30","BULL",3,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",3,40,"I","B","Bedrock",60
2013,7,"2013-07-30","BULL",3,40,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",3,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",3,40,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",3,40,"I","C","Cobble",30
2013,7,"2013-07-30","BULL",3,40,"I","S","Sand",0
2013,7,"2013-07-30","BULL",3,40,"I","SH","Shell debris",10
2013,7,"2013-07-30","BULL",3,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",3,40,"O","B","Bedrock",70
2013,7,"2013-07-30","BULL",3,40,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",3,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",3,40,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",3,40,"O","C","Cobble",20
2013,7,"2013-07-30","BULL",3,40,"O","S","Sand",0
2013,7,"2013-07-30","BULL",3,40,"O","SH","Shell debris",0
2013,7,"2013-07-30","BULL",3,40,"O","SS","Shallow Sand",10
2013,7,"2013-07-30","BULL",6,20,"I","B","Bedrock",95
2013,7,"2013-07-30","BULL",6,20,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",6,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",6,20,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",6,20,"I","C","Cobble",0
2013,7,"2013-07-30","BULL",6,20,"I","S","Sand",0
2013,7,"2013-07-30","BULL",6,20,"I","SH","Shell debris",0
2013,7,"2013-07-30","BULL",6,20,"I","SS","Shallow Sand",5
2013,7,"2013-07-30","BULL",6,20,"O","B","Bedrock",100
2013,7,"2013-07-30","BULL",6,20,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",6,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",6,20,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",6,20,"O","C","Cobble",0
2013,7,"2013-07-30","BULL",6,20,"O","S","Sand",0
2013,7,"2013-07-30","BULL",6,20,"O","SH","Shell debris",0
2013,7,"2013-07-30","BULL",6,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-30","BULL",6,40,"I","B","Bedrock",95
2013,7,"2013-07-30","BULL",6,40,"I","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",6,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",6,40,"I","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",6,40,"I","C","Cobble",0
2013,7,"2013-07-30","BULL",6,40,"I","S","Sand",0
2013,7,"2013-07-30","BULL",6,40,"I","SH","Shell debris",0
2013,7,"2013-07-30","BULL",6,40,"I","SS","Shallow Sand",5
2013,7,"2013-07-30","BULL",6,40,"O","B","Bedrock",85
2013,7,"2013-07-30","BULL",6,40,"O","BL","Boulder Large",0
2013,7,"2013-07-30","BULL",6,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-30","BULL",6,40,"O","BS","Boulder Small",0
2013,7,"2013-07-30","BULL",6,40,"O","C","Cobble",0
2013,7,"2013-07-30","BULL",6,40,"O","S","Sand",0
2013,7,"2013-07-30","BULL",6,40,"O","SH","Shell debris",0
2013,7,"2013-07-30","BULL",6,40,"O","SS","Shallow Sand",15
2013,7,"2013-07-31","NAPL",1,20,"I","B","Bedrock",100
2013,7,"2013-07-31","NAPL",1,20,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",1,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",1,20,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",1,20,"I","C","Cobble",0
2013,7,"2013-07-31","NAPL",1,20,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",1,20,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",1,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",1,20,"O","B","Bedrock",100
2013,7,"2013-07-31","NAPL",1,20,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",1,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",1,20,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",1,20,"O","C","Cobble",0
2013,7,"2013-07-31","NAPL",1,20,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",1,20,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",1,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",1,40,"I","B","Bedrock",95
2013,7,"2013-07-31","NAPL",1,40,"I","BL","Boulder Large",5
2013,7,"2013-07-31","NAPL",1,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",1,40,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",1,40,"I","C","Cobble",0
2013,7,"2013-07-31","NAPL",1,40,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",1,40,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",1,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",1,40,"O","B","Bedrock",90
2013,7,"2013-07-31","NAPL",1,40,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",1,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",1,40,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",1,40,"O","C","Cobble",10
2013,7,"2013-07-31","NAPL",1,40,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",1,40,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",1,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",2,20,"I","B","Bedrock",100
2013,7,"2013-07-31","NAPL",2,20,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",2,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",2,20,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",2,20,"I","C","Cobble",0
2013,7,"2013-07-31","NAPL",2,20,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",2,20,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",2,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",2,20,"O","B","Bedrock",100
2013,7,"2013-07-31","NAPL",2,20,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",2,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",2,20,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",2,20,"O","C","Cobble",0
2013,7,"2013-07-31","NAPL",2,20,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",2,20,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",2,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",2,40,"I","B","Bedrock",100
2013,7,"2013-07-31","NAPL",2,40,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",2,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",2,40,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",2,40,"I","C","Cobble",0
2013,7,"2013-07-31","NAPL",2,40,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",2,40,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",2,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",2,40,"O","B","Bedrock",100
2013,7,"2013-07-31","NAPL",2,40,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",2,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",2,40,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",2,40,"O","C","Cobble",0
2013,7,"2013-07-31","NAPL",2,40,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",2,40,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",2,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",3,20,"I","B","Bedrock",85
2013,7,"2013-07-31","NAPL",3,20,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",3,20,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",3,20,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",3,20,"I","C","Cobble",15
2013,7,"2013-07-31","NAPL",3,20,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",3,20,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",3,20,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",3,20,"O","B","Bedrock",90
2013,7,"2013-07-31","NAPL",3,20,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",3,20,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",3,20,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",3,20,"O","C","Cobble",10
2013,7,"2013-07-31","NAPL",3,20,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",3,20,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",3,20,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",3,40,"I","B","Bedrock",100
2013,7,"2013-07-31","NAPL",3,40,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",3,40,"I","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",3,40,"I","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",3,40,"I","C","Cobble",0
2013,7,"2013-07-31","NAPL",3,40,"I","S","Sand",0
2013,7,"2013-07-31","NAPL",3,40,"I","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",3,40,"I","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",3,40,"O","B","Bedrock",100
2013,7,"2013-07-31","NAPL",3,40,"O","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",3,40,"O","BM","Boulder Medium",0
2013,7,"2013-07-31","NAPL",3,40,"O","BS","Boulder Small",0
2013,7,"2013-07-31","NAPL",3,40,"O","C","Cobble",0
2013,7,"2013-07-31","NAPL",3,40,"O","S","Sand",0
2013,7,"2013-07-31","NAPL",3,40,"O","SH","Shell debris",0
2013,7,"2013-07-31","NAPL",3,40,"O","SS","Shallow Sand",0
2013,7,"2013-07-31","NAPL",4,20,"I","B","Bedrock",0
2013,7,"2013-07-31","NAPL",4,20,"I","BL","Boulder Large",0
2013,7,"2013-07-31","NAPL",4,20,"I","BM","Boulder Medium",0
